indicator_id,region,metric_kind,scope,key,old_value,old_at,new_value,new_at,abs_diff,rel_diff_pct
ember-share-gas-jp,jp,share-gas,period_max,all,44.71,2020-12,44.705,2020-12,0.005,0.011
ember-share-gas-us,us,share-gas,latest_common_month,2026-06,39.26,,40.097,,0.837,2.132
ember-share-gas-us,us,share-gas,calendar_year_mean,2015,32.5883,n=12,32.5896,n=12,0.0012,0.004
ember-share-gas-us,us,share-gas,calendar_year_mean,2016,33.5592,n=12,33.559,n=12,0.0002,0.0
ember-share-gas-us,us,share-gas,calendar_year_mean,2017,31.7908,n=12,31.7908,n=12,0.0,0.0
ember-share-gas-us,us,share-gas,calendar_year_mean,2018,34.7792,n=12,34.7785,n=12,0.0007,0.002
ember-share-gas-us,us,share-gas,calendar_year_mean,2019,37.9375,n=12,37.9368,n=12,0.0007,0.002
ember-share-gas-us,us,share-gas,calendar_year_mean,2020,40.0008,n=12,40.0021,n=12,0.0012,0.003
ember-share-gas-us,us,share-gas,calendar_year_mean,2021,37.8317,n=12,37.8308,n=12,0.0008,0.002
ember-share-gas-us,us,share-gas,calendar_year_mean,2022,39.0967,n=12,39.097,n=12,0.0003,0.001
ember-share-gas-us,us,share-gas,calendar_year_mean,2023,42.2167,n=12,42.2166,n=12,0.0001,0.0
ember-share-gas-us,us,share-gas,calendar_year_mean,2024,42.3525,n=12,42.3509,n=12,0.0016,0.004
ember-share-gas-us,us,share-gas,calendar_year_mean,2025,39.7383,n=12,39.7383,n=12,0.0,0.0
ember-share-gas-us,us,share-gas,period_min,all,12.78,2001-01,12.777,2001-01,0.003,0.023
ember-share-gas-us,us,share-gas,period_max,all,47.05,2024-08,47.049,2024-08,0.001,0.002
ember-share-hydro-cn,cn,share-hydro,latest_common_month,2026-06,,,16.025,,,
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2015,17.5625,n=12,17.5625,n=12,0.0,0.0
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2016,17.485,n=12,17.5104,n=12,0.0254,0.145
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2017,16.56,n=12,16.582,n=12,0.022,0.133
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2018,15.7033,n=12,15.7178,n=12,0.0145,0.092
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2019,15.7217,n=12,15.7451,n=12,0.0234,0.149
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2020,15.7267,n=12,15.7903,n=12,0.0636,0.404
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2021,14.13,n=12,14.1578,n=12,0.0278,0.197
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2022,13.8808,n=12,13.9228,n=12,0.042,0.303
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2023,12.3042,n=12,12.3093,n=12,0.0051,0.041
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2024,12.7733,n=12,12.7586,n=12,0.0148,0.115
ember-share-hydro-cn,cn,share-hydro,calendar_year_mean,2025,12.5575,n=12,12.5307,n=12,0.0267,0.213
ember-share-hydro-cn,cn,share-hydro,period_min,all,8.97,2024-01,8.848,2025-01,0.122,1.36
ember-share-hydro-cn,cn,share-hydro,period_max,all,23.46,2015-09,23.46,2015-09,0.0,0.0
ember-share-hydro-de,de,share-hydro,latest_common_month,2026-06,4.7,,4.699,,0.001,0.021
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2015,3.1883,n=12,3.1888,n=12,0.0004,0.013
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2016,3.46,n=12,3.4607,n=12,0.0007,0.019
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2017,3.3492,n=12,3.3485,n=12,0.0007,0.02
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2018,2.755,n=12,2.7554,n=12,0.0004,0.015
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2019,3.5408,n=12,3.5402,n=12,0.0007,0.019
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2020,3.4867,n=12,3.4875,n=12,0.0008,0.024
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2021,3.5875,n=12,3.5873,n=12,0.0002,0.005
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2022,3.2292,n=12,3.2285,n=12,0.0007,0.021
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2023,4.0783,n=12,4.0778,n=12,0.0005,0.012
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2024,4.8275,n=12,4.8272,n=12,0.0003,0.007
ember-share-hydro-de,de,share-hydro,calendar_year_mean,2025,3.8717,n=12,3.872,n=12,0.0003,0.009
ember-share-hydro-de,de,share-hydro,period_min,all,1.47,2017-01,1.465,2017-01,0.005,0.34
ember-share-hydro-de,de,share-hydro,period_max,all,6.02,2024-05,6.017,2024-05,0.003,0.05
ember-share-hydro-gb,gb,share-hydro,latest_common_month,2026-06,1.14,,1.592,,0.452,39.649
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2015,1.405,n=12,1.9733,n=12,0.5683,40.451
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2016,1.1708,n=12,1.688,n=12,0.5172,44.171
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2017,1.3708,n=12,1.8357,n=12,0.4648,33.909
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2018,1.1425,n=12,1.7255,n=12,0.583,51.028
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2019,1.3217,n=12,1.9218,n=12,0.6002,45.41
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2020,1.6442,n=12,2.2696,n=12,0.6254,38.039
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2021,1.2325,n=12,1.7638,n=12,0.5313,43.11
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2022,1.2233,n=12,1.5965,n=12,0.3732,30.504
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2023,1.3242,n=12,1.9363,n=12,0.6121,46.224
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2024,1.5017,n=12,2.0305,n=12,0.5288,35.216
ember-share-hydro-gb,gb,share-hydro,calendar_year_mean,2025,1.3508,n=12,1.8226,n=12,0.4717,34.923
ember-share-hydro-gb,gb,share-hydro,period_min,all,0.4,2023-06,0.645,2018-07,0.245,61.25
ember-share-hydro-gb,gb,share-hydro,period_max,all,2.51,2017-03,3.567,2015-12,1.057,42.112
ember-share-hydro-jp,jp,share-hydro,latest_common_month,2026-06,,,10.448,,,
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2018,8.9733,n=9,8.9734,n=9,0.0001,0.001
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2019,7.7508,n=12,7.7508,n=12,0.0001,0.001
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2020,8.4958,n=12,8.4947,n=12,0.0011,0.013
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2021,8.3,n=12,8.3,n=12,0.0,0.0
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2022,7.6975,n=12,7.6978,n=12,0.0003,0.004
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2023,7.7333,n=12,7.7336,n=12,0.0002,0.003
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2024,8.1208,n=12,8.1205,n=12,0.0003,0.004
ember-share-hydro-jp,jp,share-hydro,calendar_year_mean,2025,7.4225,n=12,7.4234,n=12,0.0009,0.012
ember-share-hydro-jp,jp,share-hydro,period_min,all,3.97,2022-02,3.974,2022-02,0.004,0.101
ember-share-hydro-jp,jp,share-hydro,period_max,all,13.65,2018-05,13.652,2018-05,0.002,0.015
ember-share-hydro-us,us,share-hydro,latest_common_month,2026-06,5.55,,5.501,,0.049,0.883
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2015,6.0333,n=12,6.0332,n=12,0.0002,0.003
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2016,6.5025,n=12,6.5032,n=12,0.0007,0.01
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2017,7.3167,n=12,7.3182,n=12,0.0015,0.021
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2018,6.9025,n=12,6.9023,n=12,0.0002,0.002
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2019,6.865,n=12,6.8663,n=12,0.0013,0.018
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2020,6.9908,n=12,6.9897,n=12,0.0012,0.017
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2021,5.9808,n=12,5.9802,n=12,0.0007,0.011
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2022,5.8183,n=12,5.8188,n=12,0.0005,0.009
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2023,5.6675,n=12,5.6673,n=12,0.0003,0.004
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2024,5.445,n=12,5.4447,n=12,0.0003,0.006
ember-share-hydro-us,us,share-hydro,calendar_year_mean,2025,5.4033,n=12,5.4033,n=12,0.0,0.0
ember-share-hydro-us,us,share-hydro,period_min,all,3.94,2025-09,3.943,2025-09,0.003,0.076
ember-share-hydro-us,us,share-hydro,period_max,all,10.19,2011-04,10.187,2011-04,0.003,0.029
ember-share-nuclear-cn,cn,share-nuclear,latest_common_month,2026-06,,,4.702,,,
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2015,3.0517,n=12,3.0517,n=12,0.0,0.0
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2016,3.555,n=12,3.5595,n=12,0.0045,0.127
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2017,3.8908,n=12,3.8967,n=12,0.0059,0.152
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2018,4.195,n=12,4.2028,n=12,0.0078,0.187
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2019,4.7467,n=12,4.7528,n=12,0.0062,0.13
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2020,4.8158,n=12,4.8361,n=12,0.0202,0.42
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2021,4.8692,n=12,4.8842,n=12,0.015,0.308
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2022,4.83,n=12,4.8441,n=12,0.0141,0.292
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2023,4.6767,n=12,4.6783,n=12,0.0016,0.034
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2024,4.5208,n=12,4.5153,n=12,0.0055,0.122
ember-share-nuclear-cn,cn,share-nuclear,calendar_year_mean,2025,4.6642,n=12,4.6549,n=12,0.0092,0.198
ember-share-nuclear-cn,cn,share-nuclear,period_min,all,2.68,2015-01,2.68,2015-01,0.0,0.0
ember-share-nuclear-cn,cn,share-nuclear,period_max,all,5.4,2022-11,5.437,2022-02,0.037,0.685
ember-share-nuclear-de,de,share-nuclear,latest_common_month,2026-06,0.0,,0.0,,0.0,
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2015,14.6633,n=12,14.663,n=12,0.0003,0.002
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2016,13.3858,n=12,13.3862,n=12,0.0004,0.003
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2017,12.08,n=12,12.0804,n=12,0.0004,0.003
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2018,12.1733,n=12,12.1731,n=12,0.0002,0.002
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2019,12.4483,n=12,12.4474,n=12,0.0009,0.007
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2020,11.3483,n=12,11.3493,n=12,0.001,0.009
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2021,11.88,n=12,11.8805,n=12,0.0005,0.004
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2022,6.0425,n=12,6.0428,n=12,0.0003,0.006
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2023,1.2525,n=12,1.2524,n=12,0.0001,0.007
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2024,0.0,n=12,0.0,n=12,0.0,
ember-share-nuclear-de,de,share-nuclear,calendar_year_mean,2025,0.0,n=12,0.0,n=12,0.0,
ember-share-nuclear-de,de,share-nuclear,period_min,all,0.0,2023-05,0.0,2023-05,0.0,
ember-share-nuclear-de,de,share-nuclear,period_max,all,17.1,2015-05,17.1,2015-05,0.0,0.0
ember-share-nuclear-gb,gb,share-nuclear,latest_common_month,2026-06,11.49,,10.063,,1.427,12.419
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2015,23.0267,n=12,21.1528,n=12,1.8738,8.138
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2016,23.7208,n=12,21.6911,n=12,2.0297,8.557
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2017,23.7558,n=12,21.2796,n=12,2.4763,10.424
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2018,22.2108,n=12,20.0347,n=12,2.1762,9.798
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2019,19.8108,n=12,17.4893,n=12,2.3215,11.718
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2020,18.6858,n=12,16.4134,n=12,2.2724,12.161
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2021,17.305,n=12,14.9841,n=12,2.3209,13.412
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2022,16.5417,n=12,14.4804,n=12,2.0613,12.461
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2023,16.2133,n=12,13.9234,n=12,2.2899,14.124
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2024,16.8908,n=12,14.4552,n=12,2.4357,14.42
ember-share-nuclear-gb,gb,share-nuclear,calendar_year_mean,2025,14.3283,n=12,12.3006,n=12,2.0277,14.152
ember-share-nuclear-gb,gb,share-nuclear,period_min,all,10.06,2024-01,8.673,2024-01,1.387,13.787
ember-share-nuclear-gb,gb,share-nuclear,period_max,all,29.19,2017-08,25.98,2016-08,3.21,10.997
ember-share-nuclear-jp,jp,share-nuclear,latest_common_month,2026-06,,,11.981,,,
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2018,6.0567,n=9,6.0571,n=9,0.0004,0.007
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2019,7.0608,n=12,7.061,n=12,0.0002,0.002
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2020,4.8025,n=12,4.8033,n=12,0.0008,0.017
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2021,6.6775,n=12,6.6769,n=12,0.0006,0.009
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2022,5.5183,n=12,5.5173,n=12,0.001,0.018
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2023,8.5633,n=12,8.5641,n=12,0.0008,0.009
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2024,9.415,n=12,9.4168,n=12,0.0018,0.019
ember-share-nuclear-jp,jp,share-nuclear,calendar_year_mean,2025,10.2375,n=12,10.2368,n=12,0.0007,0.007
ember-share-nuclear-jp,jp,share-nuclear,period_min,all,1.74,2020-11,1.744,2020-11,0.004,0.23
ember-share-nuclear-jp,jp,share-nuclear,period_max,all,11.99,2025-05,11.988,2025-05,0.002,0.017
ember-share-nuclear-us,us,share-nuclear,latest_common_month,2026-06,17.0,,16.625,,0.375,2.206
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2015,19.5833,n=12,19.5824,n=12,0.0009,0.005
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2016,19.8792,n=12,19.8783,n=12,0.0008,0.004
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2017,19.945,n=12,19.9454,n=12,0.0004,0.002
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2018,19.29,n=12,19.2915,n=12,0.0015,0.008
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2019,19.5458,n=12,19.5475,n=12,0.0017,0.009
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2020,19.665,n=12,19.6637,n=12,0.0013,0.007
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2021,18.8758,n=12,18.8744,n=12,0.0014,0.008
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2022,18.0792,n=12,18.0783,n=12,0.0009,0.005
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2023,18.3133,n=12,18.314,n=12,0.0007,0.004
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2024,17.9017,n=12,17.9025,n=12,0.0008,0.005
ember-share-nuclear-us,us,share-nuclear,calendar_year_mean,2025,17.4292,n=12,17.4288,n=12,0.0003,0.002
ember-share-nuclear-us,us,share-nuclear,period_min,all,15.53,2025-07,15.132,2026-07,0.398,2.563
ember-share-nuclear-us,us,share-nuclear,period_max,all,22.41,2001-11,22.41,2001-11,0.0,0.0
ember-share-solar-cn,cn,share-solar,latest_common_month,2026-06,,,15.366,,,
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2016,1.11,n=12,1.112,n=12,0.002,0.18
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2017,1.8417,n=12,1.8466,n=12,0.0049,0.267
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2018,2.535,n=12,2.5403,n=12,0.0053,0.21
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2019,3.0583,n=12,3.0607,n=12,0.0023,0.076
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2020,3.4258,n=12,3.4532,n=12,0.0273,0.798
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2021,3.89,n=12,3.9199,n=12,0.0299,0.769
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2022,4.9217,n=12,4.9378,n=12,0.0162,0.328
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2023,6.2708,n=12,6.2753,n=12,0.0045,0.072
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2024,8.415,n=12,8.4578,n=12,0.0428,0.509
ember-share-solar-cn,cn,share-solar,calendar_year_mean,2025,11.2217,n=12,11.2641,n=12,0.0424,0.378
ember-share-solar-cn,cn,share-solar,period_min,all,0.84,2016-01,0.7,2016-01,0.14,16.667
ember-share-solar-cn,cn,share-solar,period_max,all,15.53,2026-05,15.366,2026-06,0.164,1.056
ember-share-solar-de,de,share-solar,latest_common_month,2026-06,35.53,,35.526,,0.004,0.011
ember-share-solar-de,de,share-solar,calendar_year_mean,2015,6.5617,n=12,6.5627,n=12,0.001,0.015
ember-share-solar-de,de,share-solar,calendar_year_mean,2016,6.5042,n=12,6.5029,n=12,0.0013,0.019
ember-share-solar-de,de,share-solar,calendar_year_mean,2017,6.5767,n=12,6.577,n=12,0.0003,0.005
ember-share-solar-de,de,share-solar,calendar_year_mean,2018,7.5933,n=12,7.5928,n=12,0.0005,0.007
ember-share-solar-de,de,share-solar,calendar_year_mean,2019,8.1942,n=12,8.1943,n=12,0.0002,0.002
ember-share-solar-de,de,share-solar,calendar_year_mean,2020,9.6592,n=12,9.659,n=12,0.0002,0.002
ember-share-solar-de,de,share-solar,calendar_year_mean,2021,9.325,n=12,9.3257,n=12,0.0007,0.007
ember-share-solar-de,de,share-solar,calendar_year_mean,2022,11.3592,n=12,11.3582,n=12,0.001,0.009
ember-share-solar-de,de,share-solar,calendar_year_mean,2023,13.9992,n=12,13.9988,n=12,0.0004,0.003
ember-share-solar-de,de,share-solar,calendar_year_mean,2024,16.2683,n=12,16.2688,n=12,0.0004,0.003
ember-share-solar-de,de,share-solar,calendar_year_mean,2025,19.1783,n=12,19.179,n=12,0.0007,0.003
ember-share-solar-de,de,share-solar,period_min,all,0.92,2017-12,0.924,2017-12,0.004,0.435
ember-share-solar-de,de,share-solar,period_max,all,35.53,2026-06,35.526,2026-06,0.004,0.011
ember-share-solar-gb,gb,share-solar,latest_common_month,2026-06,14.63,,12.905,,1.725,11.791
